player_name,age,year,overall_rating,potential,overall_rating_potential_diff,preferred_foot
Rafik Halliche,23,2009,68.0,73.0,-5.0,right
Rafik Halliche,22,2008,64.0,75.0,-11.0,right
Rafik Halliche,21,2007,64.0,75.0,-11.0,right
Rafik Saifi,36,2011,60.0,60.0,0.0,right
Rafik Saifi,35,2010,60.0,60.0,0.0,right
Rafik Saifi,33,2008,60.0,60.0,0.0,right
Rafik Saifi,32,2007,72.0,60.0,12.0,right
Rafinha,25,2010,79.0,86.0,-7.0,right
Rafinha,24,2009,81.0,87.0,-6.0,right
Rafinha,23,2008,80.0,87.0,-7.0,right
Rafinha,34,2016,68.0,68.0,0.0,right
Rafinha,33,2015,65.0,65.0,0.0,right
Rafinha,32,2014,66.0,66.0,0.0,right
Rafinha,31,2013,67.0,67.0,0.0,right
Rafinha,30,2012,69.0,69.0,0.0,right
Rafinha,29,2011,67.0,67.0,0.0,right
Rafinha,25,2007,67.0,67.0,0.0,right
Rafita,32,2014,68.0,68.0,0.0,right
Rafita,31,2013,66.0,66.0,0.0,right
Rafita,30,2012,67.0,67.0,0.0,right
Rafita,29,2011,64.0,71.0,-7.0,right
Rafita,28,2010,61.0,71.0,-10.0,right
Rafita,27,2009,67.0,71.0,-4.0,right
Rafita,26,2008,67.0,71.0,-4.0,right
Rafita,25,2007,62.0,72.0,-10.0,right
Ragnar Klavan,30,2015,74.0,74.0,0.0,left
Ragnar Klavan,29,2014,73.0,73.0,0.0,left
Ragnar Klavan,28,2013,70.0,72.0,-2.0,left
Ragnar Klavan,27,2012,69.0,71.0,-2.0,left
Ragnar Klavan,26,2011,68.0,71.0,-3.0,left
Ragnar Klavan,25,2010,68.0,73.0,-5.0,left
Ragnar Klavan,24,2009,66.0,73.0,-7.0,left
Ragnar Klavan,23,2008,66.0,73.0,-7.0,left
Ragnar Klavan,22,2007,67.0,68.0,-1.0,left
Raheem Sterling,22,2016,82.0,88.0,-6.0,right
Raheem Sterling,21,2015,80.0,86.0,-6.0,right
Raheem Sterling,20,2014,76.0,84.0,-8.0,right
Raheem Sterling,19,2013,76.0,86.0,-10.0,right
Raheem Sterling,18,2012,61.0,75.0,-14.0,right
Raheem Sterling,13,2007,61.0,75.0,-14.0,right
Rai Vloet,21,2016,65.0,75.0,-10.0,right
Rai Vloet,20,2015,64.0,76.0,-12.0,right
Rai Vloet,19,2014,61.0,74.0,-13.0,right
Rai Vloet,18,2013,61.0,76.0,-15.0,right
Rai Vloet,12,2007,61.0,76.0,-15.0,right
Rajiv van La Parra,25,2016,68.0,72.0,-4.0,right
Rajiv van La Parra,24,2015,67.0,72.0,-5.0,right
Rajiv van La Parra,23,2014,67.0,72.0,-5.0,right
Rajiv van La Parra,22,2013,67.0,73.0,-6.0,right
Rajiv van La Parra,21,2012,67.0,75.0,-8.0,right
Rajiv van La Parra,20,2011,66.0,80.0,-14.0,right
Rajiv van La Parra,19,2010,66.0,80.0,-14.0,right
Rajiv van La Parra,18,2009,66.0,80.0,-14.0,right
Rajiv van La Parra,17,2008,66.0,80.0,-14.0,right
Rajiv van La Parra,16,2007,66.0,80.0,-14.0,right
Rajko Brezancic,27,2016,68.0,70.0,-2.0,left
Rajko Brezancic,26,2015,69.0,73.0,-4.0,left
Rajko Brezancic,18,2007,69.0,73.0,-4.0,left
Ralf Faehrmann,28,2016,82.0,83.0,-1.0,right
Ralf Faehrmann,27,2015,79.0,82.0,-3.0,right
Ralf Faehrmann,26,2014,74.0,76.0,-2.0,right
Ralf Faehrmann,25,2013,73.0,76.0,-3.0,right
Ralf Faehrmann,24,2012,74.0,79.0,-5.0,right
Ralf Faehrmann,23,2011,71.0,78.0,-7.0,right
Ralf Faehrmann,22,2010,71.0,78.0,-7.0,right
Ralf Faehrmann,21,2009,68.0,76.0,-8.0,right
Ralf Faehrmann,20,2008,61.0,76.0,-15.0,right
Ralf Faehrmann,19,2007,61.0,76.0,-15.0,right
Ralph Gunesch,31,2014,66.0,66.0,0.0,right
Ralph Gunesch,30,2013,68.0,70.0,-2.0,right
Ralph Gunesch,29,2012,68.0,70.0,-2.0,right
Ralph Gunesch,28,2011,67.0,75.0,-8.0,right
Ralph Gunesch,27,2010,67.0,73.0,-6.0,right
Ralph Gunesch,26,2009,67.0,72.0,-5.0,right
Ralph Gunesch,25,2008,62.0,72.0,-10.0,right
Ralph Gunesch,24,2007,67.0,72.0,-5.0,right
Raman Chibsah,23,2016,68.0,76.0,-8.0,right
Raman Chibsah,22,2015,67.0,73.0,-6.0,right
Raman Chibsah,21,2014,65.0,75.0,-10.0,right
Raman Chibsah,20,2013,62.0,75.0,-13.0,right
Raman Chibsah,19,2012,62.0,75.0,-13.0,right
Raman Chibsah,14,2007,62.0,75.0,-13.0,right
Ramazan Oezcan,32,2016,73.0,73.0,0.0,left
Ramazan Oezcan,31,2015,70.0,70.0,0.0,right
Ramazan Oezcan,30,2014,68.0,69.0,-1.0,right
Ramazan Oezcan,29,2013,68.0,70.0,-2.0,right
Ramazan Oezcan,28,2012,66.0,70.0,-4.0,right
Ramazan Oezcan,27,2011,69.0,76.0,-7.0,right
Ramazan Oezcan,26,2010,70.0,77.0,-7.0,right
Ramazan Oezcan,25,2009,72.0,77.0,-5.0,right
Ramazan Oezcan,24,2008,66.0,74.0,-8.0,right
Ramazan Oezcan,23,2007,66.0,74.0,-8.0,right
Rami Gershon,27,2015,69.0,71.0,-2.0,left
Rami Gershon,26,2014,68.0,72.0,-4.0,left
Rami Gershon,25,2013,67.0,70.0,-3.0,left
Rami Gershon,24,2012,66.0,71.0,-5.0,left
Rami Gershon,23,2011,61.0,67.0,-6.0,left
Rami Gershon,22,2010,55.0,67.0,-12.0,left
Rami Gershon,21,2009,56.0,67.0,-11.0,left
Rami Gershon,19,2007,56.0,67.0,-11.0,left
Ramires,29,2016,80.0,80.0,0.0,right
Ramires,28,2015,80.0,80.0,0.0,right
Ramires,27,2014,81.0,84.0,-3.0,right
Ramires,26,2013,81.0,84.0,-3.0,right
Ramires,25,2012,79.0,84.0,-5.0,right
Ramires,24,2011,79.0,83.0,-4.0,right
Ramires,23,2010,78.0,85.0,-7.0,right
Ramires,22,2009,79.0,81.0,-2.0,right
Ramires,21,2008,77.0,81.0,-4.0,right
Ramires,20,2007,63.0,70.0,-7.0,right
Ramiro Funes Mori,25,2016,75.0,80.0,-5.0,left
Ramiro Funes Mori,24,2015,75.0,80.0,-5.0,left
Ramiro Funes Mori,23,2014,64.0,74.0,-10.0,left
Ramiro Funes Mori,22,2013,66.0,74.0,-8.0,left
Ramiro Funes Mori,21,2012,63.0,73.0,-10.0,right
Ramiro Funes Mori,20,2011,63.0,74.0,-11.0,right
Ramiro Funes Mori,16,2007,63.0,74.0,-11.0,right
Ramon Arcas,21,2012,63.0,68.0,-5.0,right
Ramon Arcas,20,2011,60.0,74.0,-14.0,right
Ramon Arcas,16,2007,60.0,74.0,-14.0,right
Ramon Azeez,24,2016,68.0,76.0,-8.0,right
Ramon Azeez,23,2015,70.0,79.0,-9.0,right
Ramon Azeez,22,2014,62.0,71.0,-9.0,right
Ramon Azeez,21,2013,61.0,71.0,-10.0,right
Ramon Azeez,20,2012,58.0,71.0,-13.0,right
Ramon Azeez,15,2007,58.0,71.0,-13.0,right
Ramon Cardozo,30,2016,72.0,72.0,0.0,right
Ramon Cardozo,29,2015,70.0,70.0,0.0,right
Ramon Cardozo,28,2014,69.0,69.0,0.0,right
Ramon Cardozo,27,2013,68.0,74.0,-6.0,right
Ramon Cardozo,21,2007,68.0,74.0,-6.0,right
Ramon Cecchini,25,2015,56.0,60.0,-4.0,right
Ramon Cecchini,24,2014,56.0,60.0,-4.0,right
Ramon Cecchini,17,2007,56.0,60.0,-4.0,right
Ramon Leeuwin,28,2015,73.0,73.0,0.0,right
Ramon Leeuwin,27,2014,68.0,68.0,0.0,right
Ramon Leeuwin,26,2013,63.0,66.0,-3.0,right
Ramon Leeuwin,25,2012,64.0,68.0,-4.0,right
Ramon Leeuwin,24,2011,65.0,67.0,-2.0,right
Ramon Leeuwin,23,2010,61.0,66.0,-5.0,right
Ramon Leeuwin,20,2007,61.0,66.0,-5.0,right
Ramon Zomer,33,2016,70.0,70.0,0.0,left
Ramon Zomer,32,2015,70.0,70.0,0.0,left
Ramon Zomer,31,2014,67.0,67.0,0.0,left
Ramon Zomer,30,2013,68.0,68.0,0.0,left
Ramon Zomer,29,2012,69.0,72.0,-3.0,left
Ramon Zomer,28,2011,69.0,69.0,0.0,left
Ramon Zomer,27,2010,69.0,73.0,-4.0,left
Ramon Zomer,26,2009,70.0,76.0,-6.0,right
Ramon Zomer,25,2008,66.0,76.0,-10.0,right
Ramon Zomer,24,2007,63.0,76.0,-13.0,right
Ramy Bensebaini,21,2016,69.0,79.0,-10.0,left
Ramy Bensebaini,20,2015,61.0,73.0,-12.0,left
Ramy Bensebaini,19,2014,61.0,76.0,-15.0,left
Ramy Bensebaini,12,2007,61.0,76.0,-15.0,left
Randall Azofeifa,27,2011,69.0,72.0,-3.0,right
Randall Azofeifa,26,2010,68.0,72.0,-4.0,right
Randall Azofeifa,25,2009,67.0,72.0,-5.0,right
Randall Azofeifa,24,2008,64.0,68.0,-4.0,right
Randall Azofeifa,23,2007,63.0,65.0,-2.0,right
Rangelo Janga,20,2012,64.0,73.0,-9.0,right
Rangelo Janga,19,2011,64.0,73.0,-9.0,right
Rangelo Janga,15,2007,64.0,73.0,-9.0,right
Rani Khedira,22,2016,67.0,76.0,-9.0,right
Rani Khedira,21,2015,66.0,76.0,-10.0,right
Rani Khedira,20,2014,62.0,79.0,-17.0,right
Rani Khedira,19,2013,57.0,79.0,-22.0,right
Rani Khedira,13,2007,57.0,79.0,-22.0,right
Raoul Loe,27,2016,71.0,72.0,-1.0,right
Raoul Loe,26,2015,71.0,75.0,-4.0,right
Raoul Loe,25,2014,70.0,74.0,-4.0,right
Raoul Loe,24,2013,70.0,73.0,-3.0,right
Raoul Loe,23,2012,65.0,69.0,-4.0,right
Raoul Loe,18,2007,65.0,69.0,-4.0,right
Raphael Augusto,23,2014,63.0,66.0,-3.0,right
Raphael Augusto,22,2013,64.0,68.0,-4.0,right
Raphael Augusto,21,2012,64.0,68.0,-4.0,right
Raphael Augusto,16,2007,64.0,68.0,-4.0,right
Raphael Guerreiro,23,2016,75.0,83.0,-8.0,left
Raphael Guerreiro,22,2015,74.0,82.0,-8.0,left
Raphael Guerreiro,21,2014,66.0,83.0,-17.0,left
Raphael Guerreiro,20,2013,59.0,83.0,-24.0,left
Raphael Guerreiro,19,2012,58.0,82.0,-24.0,left
Raphael Guerreiro,14,2007,58.0,82.0,-24.0,left
Raphael Guzzo,21,2016,69.0,80.0,-11.0,right
Raphael Guzzo,20,2015,68.0,81.0,-13.0,right
Raphael Guzzo,12,2007,68.0,81.0,-13.0,right
Raphael Holzhauser,23,2016,69.0,73.0,-4.0,left
Raphael Holzhauser,22,2015,68.0,73.0,-5.0,left
Raphael Holzhauser,21,2014,69.0,77.0,-8.0,left
Raphael Holzhauser,20,2013,68.0,78.0,-10.0,left
Raphael Holzhauser,19,2012,62.0,78.0,-16.0,right
Raphael Holzhauser,18,2011,57.0,71.0,-14.0,right
Raphael Holzhauser,14,2007,57.0,71.0,-14.0,right
Raphael Koch,25,2015,54.0,59.0,-5.0,right
Raphael Koch,24,2014,58.0,67.0,-9.0,right
Raphael Koch,23,2013,59.0,67.0,-8.0,right
Raphael Koch,22,2012,58.0,67.0,-9.0,right
Raphael Koch,21,2011,53.0,68.0,-15.0,right
Raphael Koch,20,2010,54.0,68.0,-14.0,right
Raphael Koch,17,2007,54.0,68.0,-14.0,right
Raphael Lecomte,28,2016,65.0,66.0,-1.0,right
Raphael Lecomte,27,2015,64.0,65.0,-1.0,right
Raphael Lecomte,26,2014,64.0,66.0,-2.0,right
Raphael Lecomte,20,2008,64.0,66.0,-2.0,right
Raphael Lecomte,19,2007,64.0,66.0,-2.0,right
Raphael Nuzzolo,32,2015,70.0,70.0,0.0,left
Raphael Nuzzolo,31,2014,68.0,68.0,0.0,left
Raphael Nuzzolo,30,2013,65.0,65.0,0.0,left
Raphael Nuzzolo,29,2012,66.0,67.0,-1.0,left
Raphael Nuzzolo,28,2011,59.0,72.0,-13.0,left
Raphael Nuzzolo,27,2010,59.0,73.0,-14.0,left
Raphael Nuzzolo,26,2009,58.0,73.0,-15.0,left
Raphael Nuzzolo,25,2008,57.0,65.0,-8.0,left
Raphael Nuzzolo,24,2007,56.0,65.0,-9.0,left
Raphael Schaefer,37,2016,70.0,70.0,0.0,left
Raphael Schaefer,36,2015,74.0,74.0,0.0,left
Raphael Schaefer,35,2014,76.0,76.0,0.0,left
Raphael Schaefer,34,2013,76.0,76.0,0.0,left
Raphael Schaefer,33,2012,76.0,77.0,-1.0,right
Raphael Schaefer,32,2011,76.0,80.0,-4.0,right
Raphael Schaefer,31,2010,76.0,80.0,-4.0,right
Raphael Schaefer,30,2009,73.0,83.0,-10.0,right
Raphael Schaefer,29,2008,75.0,83.0,-8.0,right
Raphael Schaefer,28,2007,78.0,77.0,1.0,right
Raphael Varane,22,2015,81.0,88.0,-7.0,right
Raphael Varane,21,2014,81.0,88.0,-7.0,right
Raphael Varane,20,2013,80.0,85.0,-5.0,right
Raphael Varane,19,2012,73.0,83.0,-10.0,right
Raphael Varane,18,2011,63.0,78.0,-15.0,right
Raphael Varane,14,2007,63.0,78.0,-15.0,right
Raphael Wolf,28,2016,69.0,70.0,-1.0,right
Raphael Wolf,27,2015,71.0,74.0,-3.0,right
Raphael Wolf,26,2014,69.0,73.0,-4.0,right
Raphael Wolf,25,2013,69.0,75.0,-6.0,right
Raphael Wolf,24,2012,68.0,72.0,-4.0,right
Raphael Wolf,23,2011,66.0,71.0,-5.0,right
Raphael Wolf,22,2010,65.0,71.0,-6.0,right
Raphael Wolf,21,2009,58.0,70.0,-12.0,right
Raphael Wolf,20,2008,56.0,72.0,-16.0,right
Raphael Wolf,19,2007,56.0,72.0,-16.0,right
Rasmus Bengtsson,30,2016,72.0,72.0,0.0,right
Rasmus Bengtsson,29,2015,73.0,73.0,0.0,right
Rasmus Bengtsson,28,2014,73.0,74.0,-1.0,right
Rasmus Bengtsson,27,2013,72.0,74.0,-2.0,right
Rasmus Bengtsson,26,2012,70.0,72.0,-2.0,right
Rasmus Bengtsson,25,2011,69.0,78.0,-9.0,right
Rasmus Bengtsson,24,2010,69.0,78.0,-9.0,right
Rasmus Bengtsson,23,2009,53.0,72.0,-19.0,right
Rasmus Bengtsson,22,2008,51.0,56.0,-5.0,right
Rasmus Bengtsson,21,2007,52.0,56.0,-4.0,right
Rasmus Elm,28,2016,79.0,79.0,0.0,right
Rasmus Elm,27,2015,79.0,82.0,-3.0,right
Rasmus Elm,26,2014,79.0,82.0,-3.0,right
Rasmus Elm,25,2013,78.0,82.0,-4.0,right
Rasmus Elm,24,2012,79.0,84.0,-5.0,right
Rasmus Elm,23,2011,72.0,82.0,-10.0,right
Rasmus Elm,22,2010,75.0,85.0,-10.0,right
Rasmus Elm,21,2009,76.0,85.0,-9.0,right
Rasmus Elm,20,2008,70.0,76.0,-6.0,right
Rasmus Elm,19,2007,61.0,68.0,-7.0,right
Rasmus Joensson,26,2016,68.0,70.0,-2.0,right
Rasmus Joensson,25,2015,68.0,75.0,-7.0,right
Rasmus Joensson,24,2014,68.0,75.0,-7.0,right
Rasmus Joensson,23,2013,69.0,77.0,-8.0,right
Rasmus Joensson,22,2012,70.0,77.0,-7.0,right
Rasmus Joensson,21,2011,67.0,80.0,-13.0,right
Rasmus Joensson,20,2010,65.0,80.0,-15.0,right
Rasmus Joensson,19,2009,63.0,77.0,-14.0,right
Rasmus Joensson,18,2008,56.0,73.0,-17.0,right
Rasmus Joensson,17,2007,56.0,73.0,-17.0,right
Rasmus Lindgren,32,2016,69.0,69.0,0.0,right
Rasmus Lindgren,31,2015,66.0,66.0,0.0,right
Rasmus Lindgren,30,2014,67.0,67.0,0.0,right
Rasmus Lindgren,29,2013,67.0,67.0,0.0,right
Rasmus Lindgren,28,2012,67.0,74.0,-7.0,right
Rasmus Lindgren,27,2011,72.0,75.0,-3.0,left
Rasmus Lindgren,26,2010,73.0,78.0,-5.0,left
Rasmus Lindgren,25,2009,74.0,79.0,-5.0,left
Rasmus Lindgren,24,2008,67.0,70.0,-3.0,left
Rasmus Lindgren,23,2007,64.0,67.0,-3.0,left
Raul Albentosa,27,2015,70.0,72.0,-2.0,right
Raul Albentosa,26,2014,63.0,70.0,-7.0,right
Raul Albentosa,25,2013,61.0,67.0,-6.0,right
Raul Albentosa,19,2007,61.0,67.0,-6.0,right
Raul Albiol,31,2016,81.0,81.0,0.0,right
Raul Albiol,30,2015,81.0,81.0,0.0,right
Raul Albiol,29,2014,80.0,82.0,-2.0,right
Raul Albiol,28,2013,80.0,84.0,-4.0,right
Raul Albiol,27,2012,81.0,86.0,-5.0,right
Raul Albiol,26,2011,81.0,88.0,-7.0,right
Raul Albiol,25,2010,83.0,88.0,-5.0,right
Raul Albiol,24,2009,81.0,88.0,-7.0,right
Raul Albiol,23,2008,81.0,88.0,-7.0,right
Raul Albiol,22,2007,78.0,85.0,-7.0,right
Raul Bravo,33,2014,68.0,68.0,0.0,left
Raul Bravo,32,2013,65.0,65.0,0.0,left
Raul Bravo,31,2012,66.0,66.0,0.0,left
Raul Bravo,30,2011,73.0,75.0,-2.0,left
Raul Bravo,29,2010,74.0,78.0,-4.0,left
Raul Bravo,28,2009,72.0,78.0,-6.0,left
Raul Bravo,27,2008,74.0,78.0,-4.0,left
Raul Bravo,26,2007,75.0,82.0,-7.0,left
Raul Camara,32,2016,67.0,67.0,0.0,right
Raul Camara,31,2015,65.0,65.0,0.0,right
Raul Camara,30,2014,66.0,66.0,0.0,right
Raul Camara,29,2013,66.0,68.0,-2.0,right
Raul Camara,28,2012,65.0,68.0,-3.0,right
Raul Camara,27,2011,65.0,68.0,-3.0,right
Raul Camara,26,2010,64.0,72.0,-8.0,right
Raul Camara,25,2009,64.0,73.0,-9.0,left
Raul Camara,24,2008,64.0,69.0,-5.0,left
Raul Camara,23,2007,64.0,62.0,2.0,left
Raul Dominguez,27,2013,57.0,62.0,-5.0,right
Raul Dominguez,26,2012,57.0,62.0,-5.0,right
Raul Dominguez,25,2011,57.0,63.0,-6.0,right
Raul Dominguez,24,2010,57.0,63.0,-6.0,right
Raul Dominguez,23,2009,57.0,63.0,-6.0,right
Raul Dominguez,21,2007,57.0,63.0,-6.0,right
Raul Fernandez,28,2016,66.0,66.0,0.0,right
Raul Fernandez,27,2015,66.0,71.0,-5.0,right
Raul Fernandez,26,2014,66.0,71.0,-5.0,right
Raul Fernandez,25,2013,68.0,74.0,-6.0,right
Raul Fernandez,24,2012,68.0,74.0,-6.0,right
Raul Fernandez,23,2011,66.0,74.0,-8.0,right
Raul Fernandez,22,2010,62.0,74.0,-12.0,right
Raul Fernandez,19,2007,62.0,74.0,-12.0,right
Raul Garcia,30,2016,81.0,81.0,0.0,right
Raul Garcia,29,2015,79.0,79.0,0.0,right
Raul Garcia,28,2014,79.0,82.0,-3.0,right
Raul Garcia,27,2013,79.0,82.0,-3.0,right
Raul Garcia,26,2012,77.0,79.0,-2.0,right
Raul Garcia,25,2011,77.0,81.0,-4.0,right
Raul Garcia,24,2010,75.0,81.0,-6.0,right
Raul Garcia,23,2009,78.0,81.0,-3.0,right
Raul Garcia,22,2008,76.0,83.0,-7.0,right
Raul Garcia,21,2007,75.0,78.0,-3.0,right
Raul Gudino,20,2016,69.0,83.0,-14.0,right
Raul Gudino,19,2015,68.0,84.0,-16.0,right
Raul Gudino,11,2007,68.0,84.0,-16.0,right
Raul Jimenez,25,2016,76.0,82.0,-6.0,right
Raul Jimenez,24,2015,74.0,80.0,-6.0,right
Raul Jimenez,23,2014,74.0,78.0,-4.0,right
Raul Jimenez,22,2013,70.0,75.0,-5.0,right
Raul Jimenez,21,2012,62.0,72.0,-10.0,right
Raul Jimenez,20,2011,58.0,72.0,-14.0,right
Raul Jimenez,16,2007,58.0,72.0,-14.0,right
Raul Lizoain,24,2015,68.0,72.0,-4.0,left
Raul Lizoain,23,2014,65.0,70.0,-5.0,right
Raul Lizoain,22,2013,61.0,70.0,-9.0,right
Raul Lizoain,21,2012,62.0,70.0,-8.0,right
Raul Lizoain,20,2011,59.0,62.0,-3.0,right
Raul Lizoain,19,2010,59.0,62.0,-3.0,right
Raul Lizoain,16,2007,59.0,62.0,-3.0,right
Raul Marcelo Bobadilla,29,2016,77.0,77.0,0.0,right
Raul Marcelo Bobadilla,28,2015,75.0,77.0,-2.0,right
Raul Marcelo Bobadilla,27,2014,74.0,76.0,-2.0,right
Raul Marcelo Bobadilla,26,2013,74.0,78.0,-4.0,right
Raul Marcelo Bobadilla,25,2012,73.0,78.0,-5.0,right
Raul Marcelo Bobadilla,24,2011,74.0,78.0,-4.0,right
Raul Marcelo Bobadilla,23,2010,74.0,78.0,-4.0,right
Raul Marcelo Bobadilla,22,2009,74.0,78.0,-4.0,right
Raul Marcelo Bobadilla,21,2008,70.0,78.0,-8.0,right
Raul Marcelo Bobadilla,20,2007,61.0,69.0,-8.0,right
Raul Meireles,32,2015,77.0,77.0,0.0,right
Raul Meireles,31,2014,80.0,80.0,0.0,right
Raul Meireles,30,2013,81.0,83.0,-2.0,right
Raul Meireles,29,2012,81.0,84.0,-3.0,right
Raul Meireles,28,2011,81.0,84.0,-3.0,right
Raul Meireles,27,2010,82.0,84.0,-2.0,right
Raul Meireles,26,2009,77.0,82.0,-5.0,right
Raul Meireles,25,2008,77.0,82.0,-5.0,right
Raul Meireles,24,2007,78.0,82.0,-4.0,right
Raul Navas,28,2016,74.0,75.0,-1.0,right
Raul Navas,27,2015,73.0,77.0,-4.0,right
Raul Navas,26,2014,63.0,69.0,-6.0,right
Raul Navas,25,2013,63.0,69.0,-6.0,right
Raul Navas,24,2012,63.0,69.0,-6.0,right
Raul Navas,23,2011,66.0,74.0,-8.0,right
Raul Navas,22,2010,66.0,74.0,-8.0,right
Raul Navas,19,2007,66.0,74.0,-8.0,right
Raul Rodriguez,28,2015,73.0,77.0,-4.0,right
Raul Rodriguez,27,2014,73.0,77.0,-4.0,right
Raul Rodriguez,26,2013,72.0,77.0,-5.0,right
Raul Rodriguez,25,2012,68.0,73.0,-5.0,right
Raul Rodriguez,24,2011,61.0,69.0,-8.0,right
Raul Rodriguez,20,2007,61.0,69.0,-8.0,right
Raul Rusescu,28,2016,68.0,68.0,0.0,right
Raul Rusescu,27,2015,72.0,74.0,-2.0,right
Raul Rusescu,26,2014,72.0,74.0,-2.0,right
Raul Rusescu,25,2013,70.0,76.0,-6.0,right
Raul Rusescu,19,2007,70.0,76.0,-6.0,right
Raul Tamudo,38,2015,67.0,67.0,0.0,right
Raul Tamudo,37,2014,69.0,69.0,0.0,right
Raul Tamudo,36,2013,71.0,71.0,0.0,right
Raul Tamudo,35,2012,72.0,72.0,0.0,right
Raul Tamudo,34,2011,74.0,83.0,-9.0,right
Raul Tamudo,33,2010,77.0,87.0,-10.0,right
Raul Tamudo,32,2009,80.0,87.0,-7.0,right
Raul Tamudo,31,2008,81.0,86.0,-5.0,right
Raul Tamudo,30,2007,84.0,85.0,-1.0,right
Raul,32,2009,82.0,89.0,-7.0,left
Raul,31,2008,82.0,89.0,-7.0,left
Raul,26,2015,66.0,71.0,-5.0,left
Raul,25,2014,63.0,68.0,-5.0,left
Raul,24,2013,64.0,68.0,-4.0,left
Raul,23,2012,59.0,66.0,-7.0,left
Raul,22,2011,59.0,66.0,-7.0,left
Raul,21,2010,57.0,72.0,-15.0,left
Raul,18,2007,57.0,72.0,-15.0,left
Ravel Morrison,23,2016,76.0,84.0,-8.0,right
Ravel Morrison,22,2015,76.0,84.0,-8.0,right
Ravel Morrison,21,2014,76.0,84.0,-8.0,right
Ravel Morrison,20,2013,67.0,82.0,-15.0,left
Ravel Morrison,19,2012,59.0,82.0,-23.0,left
Ravel Morrison,18,2011,64.0,77.0,-13.0,left
Ravel Morrison,14,2007,64.0,77.0,-13.0,left
Rayco Garcia,29,2016,65.0,65.0,0.0,right
Rayco Garcia,28,2015,66.0,66.0,0.0,right
Rayco Garcia,26,2013,61.0,66.0,-5.0,right
Rayco Garcia,25,2012,63.0,66.0,-3.0,right
Rayco Garcia,24,2011,61.0,66.0,-5.0,right
Rayco Garcia,23,2010,61.0,76.0,-15.0,right
Rayco Garcia,20,2007,61.0,76.0,-15.0,right
Razak Boukari,29,2016,64.0,64.0,0.0,right
Razak Boukari,28,2015,69.0,69.0,0.0,right
Razak Boukari,27,2014,67.0,73.0,-6.0,right
Razak Boukari,26,2013,71.0,76.0,-5.0,right
Razak Boukari,25,2012,71.0,79.0,-8.0,right
Razak Boukari,24,2011,70.0,76.0,-6.0,right
Razak Boukari,23,2010,70.0,76.0,-6.0,right
Razak Boukari,22,2009,65.0,76.0,-11.0,right
Razak Boukari,21,2008,65.0,76.0,-11.0,right
Razak Boukari,20,2007,71.0,80.0,-9.0,right
Razvan Rat,35,2016,75.0,75.0,0.0,left
Razvan Rat,34,2015,73.0,73.0,0.0,left
Razvan Rat,33,2014,73.0,73.0,0.0,left
Razvan Rat,32,2013,74.0,74.0,0.0,left
Razvan Rat,31,2012,73.0,73.0,0.0,left
Razvan Rat,30,2011,73.0,73.0,0.0,left
Razvan Rat,29,2010,73.0,76.0,-3.0,left
Razvan Rat,27,2008,71.0,77.0,-6.0,left
Razvan Rat,26,2007,72.0,77.0,-5.0,left
Reece Burke,20,2016,60.0,74.0,-14.0,right
Reece Burke,19,2015,54.0,73.0,-19.0,right
Reece Burke,18,2014,54.0,73.0,-19.0,right
Reece Burke,11,2007,54.0,73.0,-19.0,right
Reece Grego-Cox,20,2016,60.0,74.0,-14.0,right
Reece Grego-Cox,19,2015,59.0,70.0,-11.0,right
Reece Grego-Cox,11,2007,59.0,70.0,-11.0,right
Reece Oxford,18,2016,62.0,83.0,-21.0,right
Reece Oxford,17,2015,61.0,83.0,-22.0,right
Reece Oxford,9,2007,61.0,83.0,-22.0,right
Rees Greenwood,20,2016,56.0,70.0,-14.0,right
Rees Greenwood,19,2015,56.0,70.0,-14.0,right
Rees Greenwood,11,2007,56.0,70.0,-14.0,right
Reginald Goreux,29,2016,72.0,72.0,0.0,right
Reginald Goreux,28,2015,70.0,70.0,0.0,right
Reginald Goreux,27,2014,69.0,70.0,-1.0,right
Reginald Goreux,26,2013,69.0,71.0,-2.0,right
Reginald Goreux,25,2012,68.0,71.0,-3.0,right
Reginald Goreux,24,2011,65.0,72.0,-7.0,right
Reginald Goreux,23,2010,64.0,72.0,-8.0,right
Reginald Goreux,22,2009,64.0,72.0,-8.0,right
Reginald Goreux,21,2008,64.0,70.0,-6.0,right
Reginald Goreux,20,2007,64.0,70.0,-6.0,right
Reginaldo,30,2013,71.0,71.0,0.0,right
Reginaldo,29,2012,71.0,71.0,0.0,right
Reginaldo,28,2011,70.0,77.0,-7.0,right
Reginaldo,27,2010,70.0,77.0,-7.0,right
Reginaldo,26,2009,70.0,77.0,-7.0,right
Reginaldo,25,2008,69.0,77.0,-8.0,right
Reginaldo,25,2015,66.0,70.0,-4.0,right
Reginaldo,24,2014,64.0,69.0,-5.0,right
Reginaldo,17,2007,64.0,69.0,-5.0,right
Reguila,29,2008,59.0,63.0,-4.0,right
Reguila,28,2007,59.0,63.0,-4.0,right
Reinhold Yabo,23,2015,69.0,75.0,-6.0,right
Reinhold Yabo,22,2014,64.0,75.0,-11.0,right
Reinhold Yabo,21,2013,63.0,73.0,-10.0,right
Reinhold Yabo,20,2012,65.0,77.0,-12.0,right
Reinhold Yabo,19,2011,64.0,81.0,-17.0,right
Reinhold Yabo,18,2010,60.0,81.0,-21.0,right
